Compound Identifier	Odor	Replicate	Intensity	Dilution	subject #	INTENSITY/STRENGTH	VALENCE/PLEASANTNESS	BAKERY	SWEET	FRUIT	FISH	GARLIC	SPICES	COLD	SOUR	BURNT	ACID	WARM	MUSKY	SWEATY	AMMONIA/URINOUS	DECAYED	WOOD	GRASS	FLOWER	CHEMICAL
778574	N/A	0	high	1/10	24	75	14	0	0	0	0	0	0	0	34	0	53	0	68	80	6	0	0	0	0	0
778574	N/A	0	low	1/1000	25	40	39	0	0	0	55	65	0	0	0	77	48	0	73	8	9	0	50	0	0	72
778574	N/A	0	high	1/10	25	87	46	0	0	0	0	0	0	0	19	0	16	0	49	52	92	0	0	0	0	97
778574	N/A	0	low	1/1000	26	5	44	0	0	0	2	10	17	0	0	0	9	0	5	0	14	0	0	0	0	0
778574	N/A	0	high	1/10	26	79	87	42	67	49	0	0	18	0	0	28	4	36	3	0	0	0	37	0	0	1
778574	N/A	0	low	1/1000	27	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
778574	N/A	0	high	1/10	27	69	35	0	46	0	0	0	0	0	65	0	0	9	0	0	0	0	0	0	11	51
778574	N/A	0	low	1/1000	28	70	68	0	92	90	0	0	0	89	0	0	0	0	0	0	0	0	0	0	0	35
778574	N/A	0	high	1/10	28	25	63	0	47	81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
778574	N/A	0	low	1/1000	29	100	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0
778574	N/A	0	high	1/10	29	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0
778574	N/A	0	low	1/1000	30	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
778574	N/A	0	high	1/10	30	55	61	14	22	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
778574	N/A	0	low	1/1000	31	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0
778574	N/A	0	high	1/10	31	100	0	0	0	0	0	0	0	0	0	0	0	0	74	67	0	0	0	0	0	0
778574	N/A	0	low	1/1000	32	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
778574	N/A	0	high	1/10	32	100	5	0	0	0	0	0	0	0	56	14	17	0	60	0	0	0	0	0	0	0
778574	N/A	0	low	1/1000	33	61	88	0	100	56	0	0	0	0	0	0	0	68	0	0	0	0	0	0	100	0
778574	N/A	0	high	1/10	33	16	73	0	0	0	0	0	0	0	0	0	0	100	0	0	13	0	0	67	48	48
778574	N/A	0	low	1/1000	34	8	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
778574	N/A	0	high	1/10	34	60	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
778574	N/A	0	low	1/1000	35	1	56	0	0	0	0	0	0	0	52	0	0	15	0	0	0	0	0	0	0	0
778574	N/A	0	high	1/10	35	69	60	0	29	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	13	14
778574	N/A	0	low	1/1000	36	26	42	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	19
778574	N/A	0	high	1/10	36	100	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0
778574	N/A	0	low	1/1000	37	89	6	0	0	0	0	0	0	0	0	0	19	0	15	0	7	9	0	0	12	72
778574	N/A	0	high	1/10	37	73	63	0	0	0	0	0	0	0	0	0	0	0	48	0	0	10	6	0	0	0
778574	N/A	0	low	1/1000	38	77	77	0	44	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
778574	N/A	0	high	1/10	38	94	0	0	0	0	0	0	0	0	23	0	0	0	50	0	0	0	0	0	0	0
778574	N/A	0	low	1/1000	39	2	12	0	0	0	0	0	0	0	0	0	68	0	10	0	0	0	0	0	0	0
778574	N/A	0	high	1/10	39	78	11	0	0	0	0	0	0	0	0	0	94	0	0	0	0	0	0	0	0	100
778574	N/A	0	low	1/1000	40	89	83	0	37	44	0	0	0	0	0	0	0	0	0	0	0	0	0	25	31	0
778574	N/A	0	high	1/10	40	82	95	0	0	0	0	0	47	0	0	0	0	53	0	0	0	0	0	33	33	39
778574	N/A	0	low	1/1000	41	44	53	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0
778574	N/A	0	high	1/10	41	63	56	0	32	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	13	0
778574	N/A	0	low	1/1000	42	58	67	0	30	31	0	0	0	12	0	0	0	14	0	0	0	0	0	0	8	50
778574	N/A	0	high	1/10	42	57	60	0	6	5	0	0	7	14	0	0	0	15	1	1	1	3	0	0	0	18
778574	N/A	0	low	1/1000	43	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
778574	N/A	0	high	1/10	43	94	21	0	0	0	0	0	0	0	13	7	19	0	0	0	0	0	2	0	0	7
778574	N/A	0	low	1/1000	44	64	71	0	33	41	0	0	0	0	0	0	0	0	19	0	0	0	0	0	21	0
778574	N/A	0	high	1/10	44	76	62	0	88	30	0	0	57	0	36	0	43	0	0	0	0	31	0	0	0	0
778574	N/A	0	low	1/1000	45	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
778574	N/A	0	high	1/10	45	51	19	0	0	0	0	0	0	0	0	0	0	0	0	0	11	17	0	0	0	0
778574	N/A	0	low	1/1000	46	50	51	1	1	14	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
778574	N/A	0	high	1/10	46	48	49	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
778574	N/A	0	low	1/1000	47	41	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0
778574	N/A	0	high	1/10	47	72	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
778574	N/A	0	low	1/1000	48	89	98	0	42	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0
778574	N/A	0	high	1/10	48	80	41	0	6	0	0	0	68	15	0	0	0	0	0	0	0	0	0	0	0	0
778574	N/A	0	low	1/1000	49	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
778574	N/A	0	high	1/10	49	69	55	0	0	0	0	0	0	0	0	0	3	0	2	0	0	0	0	0	0	48
1549778	N/A	0	low	1/100000	1	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1549778	N/A	0	high	1/1000	1	0	56	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0
1549778	N/A	0	low	1/100000	2	13	70	0	41	5	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	13
1549778	N/A	0	high	1/1000	2	66	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47
1549778	N/A	0	low	1/100000	3	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
1549778	N/A	0	high	1/1000	3	13	17	0	30	13	0	0	24	21	0	0	0	40	0	37	43	0	0	0	0	0
1549778	N/A	0	low	1/100000	4	8	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0
1549778	N/A	0	high	1/1000	4	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95	0	0
1549778	N/A	0	low	1/100000	5	8	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1549778	N/A	0	high	1/1000	5	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
1549778	N/A	0	low	1/100000	6	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
1549778	N/A	0	high	1/1000	6	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
1549778	N/A	0	low	1/100000	7	17	13	0	0	0	25	0	0	0	31	0	0	0	0	0	0	29	0	0	0	0
1549778	N/A	0	high	1/1000	7	74	28	0	25	0	0	0	0	0	21	0	0	0	21	0	0	0	0	0	0	0
1549778	N/A	0	low	1/100000	8	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
1549778	N/A	0	high	1/1000	8	81	52	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0
1549778	N/A	0	low	1/100000	9	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
1549778	N/A	0	high	1/1000	9	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
1549778	N/A	0	low	1/100000	10	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
1549778	N/A	0	high	1/1000	10	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
1549778	N/A	0	low	1/100000	11	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
1549778	N/A	0	high	1/1000	11	1	94	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1549778	N/A	0	low	1/100000	12	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
1549778	N/A	0	high	1/1000	12	25	47	0	50	42	0	0	0	0	0	0	0	31	0	0	0	0	0	0	56	0
1549778	N/A	0	low	1/100000	13	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
1549778	N/A	0	high	1/1000	13	27	46	0	0	0	0	0	41	92	0	0	0	0	0	0	73	100	0	72	0	30
1549778	N/A	0	low	1/100000	14	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
1549778	N/A	0	high	1/1000	14	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
1549778	N/A	0	low	1/100000	15	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
1549778	N/A	0	high	1/1000	15	19	41	0	0	0	0	13	0	0	14	25	34	0	0	0	17	0	0	0	0	40
1549778	N/A	0	low	1/100000	16	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
1549778	N/A	0	high	1/1000	16	66	62	30	42	16	0	0	0	0	9	16	0	0	0	0	0	0	0	10	17	0
1549778	N/A	0	low	1/100000	17	13	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1549778	N/A	0	high	1/1000	17	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
1549778	N/A	0	low	1/100000	18	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
1549778	N/A	0	high	1/1000	18	28	9	0	0	0	0	0	0	0	61	0	0	0	0	0	0	0	0	0	0	0
1549778	N/A	0	low	1/100000	19	32	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0
1549778	N/A	0	high	1/1000	19	77	6	0	0	0	0	0	0	0	68	0	0	0	0	0	0	0	0	0	0	0
1549778	N/A	0	low	1/100000	20	25	57	17	20	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0
1549778	N/A	0	high	1/1000	20	56	47	0	0	0	0	0	0	0	20	0	0	0	25	0	0	0	0	13	0	0
1549778	N/A	0	low	1/100000	21	51	39	0	0	0	19	0	0	10	13	9	6	0	0	0	6	30	0	0	0	17
1549778	N/A	0	high	1/1000	21	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
1549778	N/A	0	low	1/100000	22	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
1549778	N/A	0	high	1/1000	22	2	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1549778	N/A	0	low	1/100000	23	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
1549778	N/A	0	high	1/1000	23	23	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1549778	N/A	0	low	1/100000	24	6	48	0	0	0	0	0	0	0	0	0	0	0	7	7	0	0	0	0	0	0
1549778	N/A	0	high	1/1000	24	63	37	0	0	0	0	0	0	0	21	0	0	0	31	64	0	0	0	0	0	0
1549778	N/A	0	low	1/100000	25	12	37	0	0	0	0	32	0	0	63	0	56	0	48	0	42	0	46	45	0	40
1549778	N/A	0	high	1/1000	25	71	22	0	0	0	45	88	0	0	0	0	53	0	27	27	85	0	0	61	0	83
1549778	N/A	0	low	1/100000	26	5	91	34	44	0	0	0	3	0	0	0	0	11	0	0	0	0	0	0	0	0
1549778	N/A	0	high	1/1000	26	54	56	2	16	0	0	0	0	0	0	8	0	7	8	0	0	8	25	0	0	31
1549778	N/A	0	low	1/100000	27	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
1549778	N/A	0	high	1/1000	27	3	34	0	0	0	0	0	0	0	0	0	0	64	0	0	0	0	18	0	0	56
1549778	N/A	0	low	1/100000	28	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
1549778	N/A	0	high	1/1000	28	33	65	0	0	27	0	0	0	0	0	88	0	0	0	0	0	0	63	12	0	0
1549778	N/A	0	low	1/100000	29	5	92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0
1549778	N/A	0	high	1/1000	29	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
1549778	N/A	0	low	1/100000	30	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
1549778	N/A	0	high	1/1000	30	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
1549778	N/A	0	low	1/100000	31	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
1549778	N/A	0	high	1/1000	31	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
1549778	N/A	0	low	1/100000	32	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
1549778	N/A	0	high	1/1000	32	86	15	0	0	0	49	44	0	0	71	0	0	0	35	0	0	0	0	0	0	0
1549778	N/A	0	low	1/100000	33	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
1549778	N/A	0	high	1/1000	33	4	5	0	0	0	0	11	14	0	0	0	0	17	80	0	0	0	38	0	0	0
1549778	N/A	0	low	1/100000	34	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
1549778	N/A	0	high	1/1000	34	33	44	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	13
1549778	N/A	0	low	1/100000	35	1	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0
1549778	N/A	0	high	1/1000	35	71	0	0	0	0	0	0	0	0	83	0	0	0	0	0	0	0	0	0	0	0
1549778	N/A	0	low	1/100000	36	26	54	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0
1549778	N/A	0	high	1/1000	36	100	64	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	23
1549778	N/A	0	low	1/100000	37	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
1549778	N/A	0	high	1/1000	37	2	54	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	5	0	10	0
1549778	N/A	0	low	1/100000	38	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
1549778	N/A	0	high	1/1000	38	43	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0
1549778	N/A	0	low	1/100000	39	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
1549778	N/A	0	high	1/1000	39	17	8	0	0	0	2	2	0	0	4	0	0	0	0	100	37	3	1	0	0	0
1549778	N/A	0	low	1/100000	40	5	77	0	0	0	0	0	0	83	24	0	0	0	7	0	0	0	0	0	0	24
1549778	N/A	0	high	1/1000	40	73	11	0	0	0	0	0	0	0	28	0	28	0	0	79	0	0	0	0	0	45
1549778	N/A	0	low	1/100000	41	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
1549778	N/A	0	high	1/1000	41	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
1549778	N/A	0	low	1/100000	42	0	43	0	1	1	0	0	1	4	0	0	1	1	0	0	0	1	0	0	0	27
1549778	N/A	0	high	1/1000	42	0	49	0	0	1	0	0	0	1	0	0	0	3	0	0	0	6	0	0	0	15
1549778	N/A	0	low	1/100000	43	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
1549778	N/A	0	high	1/1000	43	67	33	0	0	0	0	0	5	0	11	0	22	0	0	0	0	0	0	0	0	60
1549778	N/A	0	low	1/100000	44	0	41	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0
1549778	N/A	0	high	1/1000	44	72	32	0	0	0	0	0	0	0	82	0	98	0	76	92	0	0	0	0	0	0
1549778	N/A	0	low	1/100000	45	14	42	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
1549778	N/A	0	high	1/1000	45	57	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52
1549778	N/A	0	low	1/100000	46	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
1549778	N/A	0	high	1/1000	46	48	47	4	4	7	7	5	6	7	6	5	4	1	15	6	17	2	3	1	1	1
1549778	N/A	0	low	1/100000	47	8	45	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0
1549778	N/A	0	high	1/1000	47	10	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1549778	N/A	0	low	1/100000	48	17	58	0	0	0	0	7	0	0	6	0	0	0	0	6	0	0	0	0	10	0
1549778	N/A	0	high	1/1000	48	93	4	0	0	0	0	0	0	0	100	0	0	0	97	0	0	0	0	0	0	30
1549778	N/A	0	low	1/100000	49	6	53	0	0	0	0	0	0	0	4	0	0	0	7	8	0	0	0	0	0	0
1549778	N/A	0	high	1/1000	49	54	53	0	0	0	0	0	0	0	37	0	0	0	5	0	0	0	0	0	0	0
1550470	N/A	0	low	1/100000	1	0	46	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
1550470	N/A	0	high	1/1000	1	60	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76
1550470	N/A	0	low	1/100000	2	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
1550470	N/A	0	high	1/1000	2	81	40	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	62
1550470	N/A	0	low	1/100000	3	0	62	0	0	21	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	32
1550470	N/A	0	high	1/1000	3	28	78	0	0	0	13	95	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1550470	N/A	0	low	1/100000	4	0	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0
1550470	N/A	0	high	1/1000	4	100	11	0	0	0	0	0	96	0	0	0	0	0	0	0	0	0	0	0	0	0
1550470	N/A	0	low	1/100000	5	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
1550470	N/A	0	high	1/1000	5	68	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1550470	N/A	0	low	1/100000	6	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
1550470	N/A	0	high	1/1000	6	72	37	0	0	0	0	0	0	0	100	0	0	0	47	0	0	0	0	0	0	0
1550470	N/A	0	low	1/100000	7	26	84	0	37	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	41
1550470	N/A	0	high	1/1000	7	93	91	0	33	0	0	0	0	0	0	0	39	0	0	59	0	0	0	0	0	42
1550470	N/A	0	low	1/100000	8	69	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86
1550470	N/A	0	high	1/1000	8	80	94	0	42	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1550470	N/A	0	low	1/100000	9	38	83	0	100	0	0	0	0	0	0	0	0	45	0	0	0	0	48	0	0	0
1550470	N/A	0	high	1/1000	9	37	43	0	0	0	0	0	0	12	0	0	5	0	0	0	0	0	0	0	0	30
1550470	N/A	0	low	1/100000	10	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
1550470	N/A	0	high	1/1000	10	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
1550470	N/A	0	low	1/100000	11	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
1550470	N/A	0	high	1/1000	11	100	76	0	84	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1550470	N/A	0	low	1/100000	12	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
1550470	N/A	0	high	1/1000	12	71	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83
1550470	N/A	0	low	1/100000	13	5	73	0	33	17	0	0	0	66	0	0	35	0	0	0	40	62	0	0	0	0
1550470	N/A	0	high	1/1000	13	91	8	0	0	0	0	68	56	0	0	79	0	82	61	38	0	0	0	0	0	0
1550470	N/A	0	low	1/100000	14	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
1550470	N/A	0	high	1/1000	14	64	3	0	0	0	0	0	0	0	56	0	0	0	0	0	0	0	0	0	0	0
1550470	N/A	0	low	1/100000	15	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
1550470	N/A	0	high	1/1000	15	55	23	0	0	0	0	0	0	0	14	37	35	0	0	0	0	0	0	0	0	56
1550470	N/A	0	low	1/100000	16	63	69	32	81	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	33	0
1550470	N/A	0	high	1/1000	16	77	37	0	16	0	0	20	30	0	0	43	23	0	28	9	10	11	30	8	0	46
1550470	N/A	0	low	1/100000	17	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
1550470	N/A	0	high	1/1000	17	62	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100
1550470	N/A	0	low	1/100000	18	9	47	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1550470	N/A	0	high	1/1000	18	76	9	0	0	0	0	0	0	0	79	0	29	0	6	49	0	0	0	0	0	29
1550470	N/A	0	low	1/100000	19	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
1550470	N/A	0	high	1/1000	19	73	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1550470	N/A	0	low	1/100000	20	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
1550470	N/A	0	high	1/1000	20	69	46	0	0	0	0	0	0	0	4	0	19	0	0	0	7	0	0	0	0	70
1550470	N/A	0	low	1/100000	21	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
